species,species_id_method,strain,isotype,previous_names,release,source_lab,latitude,longitude,landscape,locality_description,substrate,substrate_comments,substrate_temp,ambient_temp,ambient_humidity,associated_organism,sampled_by,isolated_by,sampling_date,notes,strain_set,issues,issue_notes,isotype_ref_strain,sequenced
Caenorhabditis tropicalis,ITS2,NIC1475,NIC1477,506-F2,20210901,NIC,4.086242002,-52.67756699,Forest,"Nouragues Natural Reserve, French Guiana",Rotting_flower,"Clusia flowers small, Inselberg station - different sites",,,,,"C. Braendle, A. Cutter",C. Braendle,2015-08-24,FruitSpotSampling2015; 2 flowers/bag,,False,,False,True
Caenorhabditis tropicalis,ITS2,NIC1476,NIC1476,506-F3,20210901,NIC,4.086242002,-52.67756699,Forest,"Nouragues Natural Reserve, French Guiana",Rotting_flower,"Clusia flowers small, Inselberg station - different sites",,,,,"C. Braendle, A. Cutter",C. Braendle,2015-08-24,FruitSpotSampling2015,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1477,NIC1477,506-F5,20210901,NIC,4.086242002,-52.67756699,Forest,"Nouragues Natural Reserve, French Guiana",Rotting_flower,"Clusia flowers small, Inselberg station - different sites",,,,,"C. Braendle, A. Cutter",C. Braendle,2015-08-24,FruitSpotSampling2015,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1478,NIC1478,506-O2,20210901,NIC,4.086242002,-52.67756699,Forest,"Nouragues Natural Reserve, French Guiana",Bait,"Orange bait, Inselberg station - different sites",,,,,"C. Braendle, A. Cutter",C. Braendle,2015-08-24,FruitSpotSampling2015,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1509,NIC1257,F19,20210901,NIC,4.085349999,-52.68294297,Forest,"Nouragues Natural Reserve, French Guiana",Rotting_flower,"Clusia sp. (likely C. palmicida), Petit Plateau Inselberg",,,,,"C. Braendle, A. Cutter",C. Braendle,2015-08-19,In-depth sampling Clusia off-site analysis,,False,,False,True
Caenorhabditis tropicalis,ITS2,NIC1514,NIC1514,F34,20210901,NIC,4.085349999,-52.68294297,Forest,"Nouragues Natural Reserve, French Guiana",Rotting_flower,"Clusia sp. (likely C. palmicida), Petit Plateau Inselberg",,,,,"C. Braendle, A. Cutter",C. Braendle,2015-08-19,In-depth sampling Clusia off-site analysis,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1526,NIC1526,28,20210901,NIC,-16.755721,49.99665,Forest,"Marokisoa, Saint Marie Island",Vegetal_litter/mix,"Rotten greens, Forest",,,,,C. Gimond,C. Gimond,2015-10-31,seems hermaphrodite,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1531,NIC1531,10,20210901,NIC,-16.755873,49.996516,Rural_garden,"Adonys Eden Lodge, Sainte-Marie Island",Compost,"Compost, various greens and fruits, Garden",,,,,C. Gimond,C. Gimond,2015-10-28,"seems hermaphrodite, but quite a few males",,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1534,NIC1534,6,20210901,NIC,-17.088793,49.827329,Rural_garden,"Adonys Eden Lodge, Sainte-Marie Island",Rotting_flower,"Zucchini flowers, material was thought to be rotting, but no data are known, Garden",,,,,C. Gimond,C. Gimond,2015-10-28,"bleached, seems hermaph",,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1541,NIC1541,2b,20210901,NIC,25.05792,121.77076,Forest,"Pingxi District, New Taipei City",Rotting_nut/pod/seed/fruit,"Figs, Ficus sp., [Pingxi District, New Taipei City] On Mt Wufen trail, after the 1st bridge [on or on the side of a stone path]",,,,,C. Gosse,C. Braendle,2015-09-11,,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1542,NIC1542,3a,20210901,NIC,25.05704,121.77109,Forest,"Pingxi District, New Taipei City",Rotting_nut/pod/seed/fruit,"Figs, Ficus sp., [Pingxi District, New Taipei City] On Mt Wufen trail, after the 2nd bridge [on or on the side of a stone path]",,,,,C. Gosse,C. Braendle,2015-09-11,,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1543,NIC1543,3b,20210901,NIC,25.05704,121.77109,Forest,"Pingxi District, New Taipei City",Rotting_nut/pod/seed/fruit,"Figs, Ficus sp., [Pingxi District, New Taipei City] On Mt Wufen trail, after the 2nd bridge [on or on the side of a stone path]",,,,,C. Gosse,C. Braendle,2015-09-11,,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1544,NIC1550,4a,20210901,NIC,25.05343,121.77265,Forest,"Pingxi District, New Taipei City",Rotting_nut/pod/seed/fruit,"Figs, Ficus sp., [Pingxi District, New Taipei City] On Mt Wufen trail, after the 5th bridge [on or on the side of a stone path]",,,,,C. Gosse,C. Braendle,2015-09-11,,,False,,False,True
Caenorhabditis tropicalis,ITS2,NIC1545,NIC1545,5b,20210901,NIC,25.05343,121.77265,Forest,"Pingxi District, New Taipei City",Rotting_nut/pod/seed/fruit,"Figs, Ficus sp., [Pingxi District, New Taipei City] On Mt Wufen trail, after the 5th bridge [on or on the side of a stone path]",,,,,C. Gosse,C. Braendle,2015-09-11,,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1546,NIC1546,5c,20210901,NIC,25.05343,121.77265,Forest,"Pingxi District, New Taipei City",Rotting_nut/pod/seed/fruit,"Figs, Ficus sp., [Pingxi District, New Taipei City] On Mt Wufen trail, after the 5th bridge [on or on the side of a stone path]",,,,,C. Gosse,C. Braendle,2015-09-11,,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1547,NIC1547,5d,20210901,NIC,25.05343,121.77265,Forest,"Pingxi District, New Taipei City",Rotting_nut/pod/seed/fruit,"Figs, Ficus sp., [Pingxi District, New Taipei City] On Mt Wufen trail, after the 5th bridge [on or on the side of a stone path]",,,,,C. Gosse,C. Braendle,2015-09-11,,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1548,NIC1548,5e,20210901,NIC,25.05343,121.77265,Forest,"Pingxi District, New Taipei City",Rotting_nut/pod/seed/fruit,"Figs, Ficus sp., [Pingxi District, New Taipei City] On Mt Wufen trail, after the 5th bridge [on or on the side of a stone path]",,,,,C. Gosse,C. Braendle,2015-09-11,,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1549,NIC1549,5f,20210901,NIC,25.05343,121.77265,Forest,"Pingxi District, New Taipei City",Rotting_nut/pod/seed/fruit,"Figs, Ficus sp., [Pingxi District, New Taipei City] On Mt Wufen trail, after the 5th bridge [on or on the side of a stone path]",,,,,C. Gosse,C. Braendle,2015-09-11,,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1550,NIC1550,5g,20210901,NIC,25.05343,121.77265,Forest,"Pingxi District, New Taipei City",Rotting_nut/pod/seed/fruit,"Figs, Ficus sp., [Pingxi District, New Taipei City] On Mt Wufen trail, after the 5th bridge [on or on the side of a stone path]",,,,,C. Gosse,C. Braendle,2015-09-11,,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1551,NIC1551,10a,20210901,NIC,25.02212,121.73275,Forest,"Pingxi District, New Taipei City",Rotting_nut/pod/seed/fruit,"Citrus sp., Grapefruit, material was thought to be rotting, but no data are known, [Pingxi District, New Taipei City] On the wrong trail, in front of a house [on the side of the “road”]",,,,,C. Gosse,C. Braendle,2015-10-11,,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1553,NIC1553,10c,20210901,NIC,25.02212,121.73275,Forest,"Pingxi District, New Taipei City",Rotting_nut/pod/seed/fruit,"Citrus sp., Grapefruit, material was thought to be rotting, but no data are known",,,,,C. Gosse,C. Braendle,2015-10-11,,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1555,NIC1555,11b2,20210901,NIC,25.02132,121.73295,Forest,"Pingxi District, New Taipei City",Rotting_nut/pod/seed/fruit,"Figs, Ficus sp., [Pingxi District, New Taipei City] On the Pingxi to Dongshige trail, at the beginning [on the gravels of the old rail road]",,,,,C. Gosse,C. Braendle,2015-10-11,from same sample as NIC1554,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1556,NIC1556,11c,20210901,NIC,25.02132,121.73295,Forest,"Pingxi District, New Taipei City",Rotting_nut/pod/seed/fruit,"Figs, Ficus sp., [Pingxi District, New Taipei City] On the Pingxi to Dongshige trail, at the beginning [on the gravels of the old rail road]",,,,,C. Gosse,C. Braendle,2015-10-11,,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1557,NIC1557,13a,20210901,NIC,25.01713,121.73247,Forest,"Pingxi District, New Taipei City",Rotting_nut/pod/seed/fruit,"Figs, Ficus sp., [Pingxi District, New Taipei City] On the Pingxi to Dongshige trail, at benches close to a ruined house [on a the tree]",,,,,C. Gosse,C. Braendle,2015-10-11,,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1558,NIC1557,13c,20210901,NIC,25.01713,121.73247,Forest,"Pingxi District, New Taipei City",Rotting_nut/pod/seed/fruit,"Figs, Ficus sp., [Pingxi District, New Taipei City] On the Pingxi to Dongshige trail, at benches close to a ruined house [on a the tree]",,,,,C. Gosse,C. Braendle,2015-10-11,,,False,,False,True
Caenorhabditis tropicalis,ITS2,NIC1559,NIC1559,14a,20210901,NIC,25.01519,121.73311,Forest,"Pingxi District, New Taipei City",Rotting_nut/pod/seed/fruit,"Figs, Ficus sp., [Pingxi District, New Taipei City] On the Pingxi to Dongshige trail, after the two shrines [on a dirt path]",,,,,C. Gosse,C. Braendle,2015-10-11,,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1560,NIC1560,14b,20210901,NIC,25.01519,121.73311,Forest,"Pingxi District, New Taipei City",Rotting_nut/pod/seed/fruit,"Figs, Ficus sp., [Pingxi District, New Taipei City] On the Pingxi to Dongshige trail, after the two shrines [on a dirt path]",,,,,C. Gosse,C. Braendle,2015-10-11,,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1561,NIC1561,15a,20210901,NIC,25.00481,121.73369,Forest,"Pingxi District, New Taipei City",Rotting_nut/pod/seed/fruit,"Figs, Ficus sp., [Pingxi District, New Taipei City] On the Pingxi to Dongshige trail, in the valley after the isolated farm [on a dirt path]",,,,,C. Gosse,C. Braendle,2015-10-11,,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1563,NIC1563,15c,20210901,NIC,25.00481,121.73369,Forest,"Pingxi District, New Taipei City",Rotting_nut/pod/seed/fruit,"Figs, Ficus sp., [Pingxi District, New Taipei City] On the Pingxi to Dongshige trail, in the valley after the isolated farm [on a dirt path]",,,,,C. Gosse,C. Braendle,2015-10-11,,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1564,NIC1564,16a,20210901,NIC,25.00469,121.7343,Forest,"Pingxi District, New Taipei City",Rotting_nut/pod/seed/fruit,"Figs, Ficus sp., [Pingxi District, New Taipei City] On the Pingxi to Dongshige trail, in the valley after the isolated farm [on a dirt path]",,,,,C. Gosse,C. Braendle,2015-10-11,,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1565,NIC1565,30c,20210901,NIC,23.86597,120.90747,Forest,"Yuchi Township, Nantou County",Rotting_flower,"Red flowers, material was thought to be rotting, but no data are known, [Yuchi Township, Nantou County] Beginning of the cycling road [Side of a cycling road]",,,,,C. Gosse,C. Braendle,2015-12-11,,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1583,NIC1583,1a,20210901,NIC,23.58773,121.34154,Forest,"Wanrong Township, Hualien County, Taiwan",Rotting_nut/pod/seed/fruit,"Little figs (8-10mm diameter), [Wanrong Township, Hualien County] After the Fu-Yuan suspension bridge on the creek trail 2 [on or on the side of a stone path]",,,,,C. Gosse,C. Braendle,2016-06-30,,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1584,NIC1583,1b,20210901,NIC,23.58773,121.34154,Forest,"Wanrong Township, Hualien County, Taiwan",Rotting_nut/pod/seed/fruit,"Little figs (8-10mm diameter), [Wanrong Township, Hualien County] After the Fu-Yuan suspension bridge on the creek trail 2 [on or on the side of a stone path]",,,,,C. Gosse,C. Braendle,2016-06-30,,,False,,False,True
Caenorhabditis tropicalis,ITS2,NIC1585,NIC1583,1c,20210901,NIC,23.58773,121.34154,Forest,"Wanrong Township, Hualien County, Taiwan",Rotting_nut/pod/seed/fruit,"Little figs (8-10mm diameter), [Wanrong Township, Hualien County] After the Fu-Yuan suspension bridge on the creek trail 2 [on or on the side of a stone path]",,,,,C. Gosse,C. Braendle,2016-06-30,,,False,,False,True
Caenorhabditis tropicalis,ITS2,NIC1586,NIC1586,3b,20210901,NIC,23.58878,121.33879,Forest,"Wanrong Township, Hualien County, Taiwan",Rotting_nut/pod/seed/fruit,"Little figs (8-10mm diameter), [Wanrong Township, Hualien County] Somewhere in between  on the creek trail 2 [on or on the side of a stone path]",,,,,C. Gosse,C. Braendle,2016-06-30,,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1587,NIC1587,5a,20210901,NIC,23.58801,121.34578,Forest,"Wanrong Township, Hualien County, Taiwan",Rotting_nut/pod/seed/fruit,"Little figs (8-10mm diameter), [Wanrong Township, Hualien County] + ~ 700 m after the Long-Yin suspension bridge on the mountain trail 2 [on or on the side of a stone path]",,,,,C. Gosse,C. Braendle,2016-06-30,,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1588,NIC1588,5b,20210901,NIC,23.58801,121.34578,Forest,"Wanrong Township, Hualien County, Taiwan",Rotting_nut/pod/seed/fruit,"Little figs (8-10mm diameter), [Wanrong Township, Hualien County] + ~ 700 m after the Long-Yin suspension bridge on the mountain trail 2 [on or on the side of a stone path]",,,,,C. Gosse,C. Braendle,2016-06-30,,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1592,NIC1592,41d,20210901,NIC,24.68622,121.13734,Forest,"Hengshan Township, Hsinchu County, Taiwan",Rotting_nut/pod/seed/fruit,"Little figs (8-10mm diameter), [Hengshan Township, Hsinchu County] Down from the museum [on or on the side of a stone path]",,,,,C. Gosse,C. Braendle,2016-07-17,,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1594,NIC1594,41f,20210901,NIC,24.68622,121.13734,Forest,"Hengshan Township, Hsinchu County, Taiwan",Rotting_nut/pod/seed/fruit,"Little figs (8-10mm diameter), [Hengshan Township, Hsinchu County] Down from the museum [on or on the side of a stone path]",,,,,C. Gosse,C. Braendle,2016-07-17,,D,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1596,NIC1596,42b,20210901,NIC,24.6871,121.13633,Forest,"Hengshan Township, Hsinchu County, Taiwan",Rotting_nut/pod/seed/fruit,"Little figs (8-10mm diameter), [Hengshan Township, Hsinchu County] After the first bridge [on or on the side of a dirt path]",,,,,C. Gosse,C. Braendle,2016-07-17,,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1603,NIC1603,47d,20210901,NIC,24.68897,121.13965,Forest,"Hengshan Township, Hsinchu County, Taiwan",Rotting_nut/pod/seed/fruit,"Little figs (8-10mm diameter), [Hengshan Township, Hsinchu County] On the 100 years steps, up towards the road [on or on the side of a stone path]",,,,,C. Gosse,C. Braendle,2016-07-17,,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1644,NIC1644,1b,20210901,NIC,25.06464,121.82481,Forest,"New Taipei City, Taiwan",Rotting_nut/pod/seed/fruit,"Small Figs (10-15mm diameter), material was thought to be rotting, but no data are known, [Ruifang District, New Taipei City] After the mountain temple with red pillars, on the trail going to Menghuan falls  [Beside a paved trail]",,,,,C. Gosse,C. Braendle,2017-10-17,not bleached,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1646,NIC1646,2b,20210901,NIC,25.06549,121.82703,Forest,"New Taipei City, Taiwan",Rotting_nut/pod/seed/fruit,"Small Figs (10-15mm diameter), material was thought to be rotting, but no data are known, [Ruifang District, New Taipei City] After Menghuan temple, on the trail going to Menghuan falls  [Idem n° 1]",,,,,C. Gosse,C. Braendle,2017-10-17,"not bleached, , NEEDS TO BE RESEQUENCED FROM NEW NIC STOCK",,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1647,NIC1647,3a,20210901,NIC,25.06574,121.82753,Forest,"New Taipei City, Taiwan",Rotting_nut/pod/seed/fruit,"Small Figs (10-15mm diameter), material was thought to be rotting, but no data are known",,,,,C. Gosse,C. Braendle,2017-10-17,,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1648,NIC1648,3b,20210901,NIC,25.06574,121.82753,Forest,"New Taipei City, Taiwan",Rotting_nut/pod/seed/fruit,"Small Figs (10-15mm diameter), material was thought to be rotting, but no data are known, [Ruifang District, New Taipei City] On the stairs descending to Menghuan falls [On concrete stairs and beside]",,,,,C. Gosse,C. Braendle,2017-10-17,not bleached; lots of males,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1649,NIC1649,3c,20210901,NIC,25.06574,121.82753,Forest,"New Taipei City, Taiwan",Rotting_nut/pod/seed/fruit,"Small Figs (10-15mm diameter), material was thought to be rotting, but no data are known, [Ruifang District, New Taipei City] On the stairs descending to Menghuan falls [On concrete stairs and beside]",,,,,C. Gosse,C. Braendle,2017-10-17,not bleached,D,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1650,NIC1650,3d,20210901,NIC,25.06574,121.82753,Forest,"New Taipei City, Taiwan",Rotting_nut/pod/seed/fruit,"Small Figs (10-15mm diameter), material was thought to be rotting, but no data are known",,,,,C. Gosse,C. Braendle,2017-10-17,,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1651,NIC1651,4a1,20210901,NIC,25.02814,121.74912,Forest,"New Taipei City, Taiwan",Rotting_nut/pod/seed/fruit,"Small Figs (10-15mm diameter), material was thought to be rotting, but no data are known",,,,,C. Gosse,C. Braendle,2017-10-17,,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1653,NIC1653,4b,20210901,NIC,25.02814,121.74912,Forest,"New Taipei City, Taiwan",Rotting_nut/pod/seed/fruit,"Small Figs (10-15mm diameter), material was thought to be rotting, but no data are known, [Pingxi District, New Taipei City] On the stairs descending to Lingjiao falls [Idem n° 3]",,,,,C. Gosse,C. Braendle,2017-10-17,not bleached; lots of males,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1656,NIC1656,4d,20210901,NIC,25.02814,121.74912,Forest,"New Taipei City, Taiwan",Rotting_nut/pod/seed/fruit,"Small Figs (10-15mm diameter), material was thought to be rotting, but no data are known, [Pingxi District, New Taipei City] On the stairs descending to Lingjiao falls [Idem n° 3]",,,,,C. Gosse,C. Braendle,2017-10-17,not bleached,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1657,NIC1657,4e,20210901,NIC,25.02814,121.74912,Forest,"New Taipei City, Taiwan",Rotting_nut/pod/seed/fruit,"Small Figs (10-15mm diameter), material was thought to be rotting, but no data are known, [Pingxi District, New Taipei City] On the stairs descending to Lingjiao falls [Idem n° 3]",,,,,C. Gosse,C. Braendle,2017-10-17,not bleached,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1658,NIC1658,5,20210901,NIC,25.02814,121.74912,Forest,"New Taipei City, Taiwan",Rotting_nut/pod/seed/fruit,"Small Figs (10-15mm diameter), material was thought to be rotting, but no data are known, [Pingxi District, New Taipei City] On a terrace before descending to Lingjiao falls [On a concrete plateforme]",,,,,C. Gosse,C. Braendle,2017-10-17,not bleached,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1679,NIC1679,18,20210901,NIC,22.08922,120.84876,Forest,"Manzhou Township, Taiwan",Rotting_nut/pod/seed/fruit,"Ficus sp., material was thought to be rotting, but no data are known, Manzhou Township, Pingtung County] Further on the trail [idem n° 11]",,,,,C. Gosse,C. Braendle,2017-06-24,not bleached,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1694,NIC1694,35(o)?,20210901,NIC,25.02177,121.58537,Forest,"Taipei City, Taiwan",Rotting_nut/pod/seed/fruit,"Small green fruit, material was thought to be rotting, but no data are known, Xinyi District, Taipei City]  After the intersection, down from the Jiuwu Mountain and towards the Thumb Mountain",,,,,C. Gosse,C. Braendle,2017-07-02,not bleached,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1837,NIC1846,28,20210901,NIC,13.1938,-59.637,Botanical_garden_or_zoo,"Folkestone, Barbados",Rotting_flower,"white flowers, inflorescence, large; collected from plant",,,,,C. Braendle,C. Braendle,2019-05-24,,,False,,False,True
Caenorhabditis tropicalis,ITS2,NIC1846,NIC1846,65,20210901,NIC,13.1938,-59.637,Botanical_garden_or_zoo,"Folkestone, Barbados",Vegetal_litter/mix,dry,,,,,C. Braendle,C. Braendle,2019-05-24,,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1848,NIC1846,67,20210901,NIC,13.1938,-59.637,Botanical_garden_or_zoo,"Folkestone, Barbados",Rotting_nut/pod/seed/fruit,strongly rotting,,,,,C. Braendle,C. Braendle,2019-05-24,,,False,,False,True
Caenorhabditis tropicalis,ITS2,NIC1851,NIC1851,83,20210901,NIC,14.72499,-61.105335,Forest,Martinique,Rotting_flower,,,,,,C. Braendle,C. Braendle,2019-05-26,,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1855,NIC1855,101,20210901,NIC,14.675129,-61.095721,Forest,Martinique,Rotting_nut/pod/seed/fruit,,,,,,C. Braendle,C. Braendle,2019-05-26,,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1856,NIC1856,104,20210901,NIC,14.674356,-61.095002,Forest,Martinique,Rotting_flower,,,,,,C. Braendle,C. Braendle,2019-05-26,,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1862,NIC1862,121,20210901,NIC,14.843986,-61.214646,Forest,Martinique,Rotting_flower,,,,,,C. Braendle,C. Braendle,2019-05-27,,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1877,NIC1877,164,20210901,NIC,14.744997,-61.092154,Forest,Martinique,Rotting_nut/pod/seed/fruit,,,,,,C. Braendle,C. Braendle,2019-05-28,,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1878,NIC1877,170,20210901,NIC,14.745921,-61.088185,Forest,Martinique,Rotting_nut/pod/seed/fruit,strongly rotting,,,,,C. Braendle,C. Braendle,2019-05-28,,,False,,False,True
