species,species_id_method,strain,isotype,previous_names,release,source_lab,latitude,longitude,landscape,locality_description,substrate,substrate_comments,substrate_temp,ambient_temp,ambient_humidity,associated_organism,sampled_by,isolated_by,sampling_date,notes,strain_set,issues,issue_notes,isotype_ref_strain,sequenced
Caenorhabditis briggsae,,NIC1261,NIC67,P367,20210803,NIC,4.08615097403526,-52.6782569848001,Forest,,Rotting_flower,"Pink flower, weird shape",,,,,"C. Braendle, A. Cutter",C. Braendle,2015-08-20,Inselberg,,False,,False,True
Caenorhabditis briggsae,,NIC1266,NIC67,164b,20210803,NIC,3.612705041,-53.21636704,Forest,,Rotting_nut/pod/seed/fruit,Fruit with 4 capsules connected,,,,,"C. Braendle, A. Cutter",C. Braendle,2015-08-10,"Sentier Gros Arbres, Saül",,False,,False,True
Caenorhabditis briggsae,,NIC1267,NIC1267,295,20210803,NIC,3.622385971,-53.21547696,Forest,,Rotting_flower,"Tiny green flowers, fresh",,,,,"C. Braendle, A. Cutter",C. Braendle,2015-08-13,"Sentier Belvedere, Saül",,False,,True,True
Caenorhabditis briggsae,,NIC1273,NIC1292,174a,20210803,NIC,3.630068991,-53.205732,Forest,,Rotting_nut/pod/seed/fruit,"Orange fruit, rel. fresh",,,,,"C. Braendle, A. Cutter",C. Braendle,2015-08-11,"Sentier Monts la Fumée, Saül",,False,,False,True
Caenorhabditis briggsae,,NIC1274,NIC1267,292,20210803,NIC,3.621099014,-53.21336799,Forest,,Rotting_flower,"Flowers fresh, hair-wind",,,,,"C. Braendle, A. Cutter",C. Braendle,2015-08-13,"Sentier Belvedere, Saül",,False,,False,True
Caenorhabditis briggsae,,NIC1279,NIC1407,196a,20210803,NIC,3.641279032,-53.20139201,Forest,,Rotting_nut/pod/seed/fruit,Fresh fruit with large seed,,,,,"C. Braendle, A. Cutter",C. Braendle,2015-08-11,"Sentier Monts la Fumée, Saül",,False,,False,True
Caenorhabditis briggsae,,NIC1283,NIC1283,195,20240129,NIC,3.640333973,-53.20234504,Forest,,Rotting_nut/pod/seed/fruit,Fruit,,,,,"C. Braendle, A. Cutter",C. Braendle,2015-08-11,"Sentier Monts la Fumée, Saül",,False,,True,True
Caenorhabditis briggsae,,NIC1287,NIC67,164a,20210803,NIC,3.612705041,-53.21636704,Forest,,Rotting_nut/pod/seed/fruit,Fruit with 4 capsules connected,,,,,"C. Braendle, A. Cutter",C. Braendle,2015-08-11,"Sentier Gros Arbres, Saül",,False,,False,True
Caenorhabditis briggsae,,NIC1288,NIC1288,196b,20210803,NIC,3.641279032,-53.20139201,Forest,,Rotting_flower,Tubular purple flower,,,,,"C. Braendle, A. Cutter",C. Braendle,2015-08-11,"Sentier Monts la Fumée, Saül",,False,,True,True
Caenorhabditis briggsae,,NIC151,NIC174,C14.1a,20210803,NIC,47.13952,7.43726,Agricultural_land,,Rotting_nut/pod/seed/fruit,"prunes, single tree, grazing land",,,,,C. Braendle,C. Braendle,2007-07-25,"Gossliwil,  Canton of Solothurn, Switzerland",,False,,False,True
Caenorhabditis briggsae,,NIC1524,NIC1528,22,20210803,NIC,-16.755721,49.99665,Forest,,Rotting_nut/pod/seed/fruit,Dried banana baits,,,,,C. Gimond,C. Gimond,2015-10-31,Forest,,False,,False,True
Caenorhabditis briggsae,,NIC1525,NIC1525,24,20210803,NIC,-17.088793,49.827329,Rural_garden,,Rotting_nut/pod/seed/fruit,Rotten Jack fruit,,,,,C. Gimond,C. Gimond,2015-10-28,Garden,,False,,True,True
Caenorhabditis briggsae,,NIC1527,NIC1528,19,20210803,NIC,-16.755721,49.99665,Forest,,Rotting_nut/pod/seed/fruit,Rotten banana baits,,,,,C. Gimond,C. Gimond,2015-10-31,Forest,,False,,False,True
Caenorhabditis briggsae,,NIC1528,NIC1528,21,20210803,NIC,-16.755721,49.99665,Forest,,Rotting_nut/pod/seed/fruit,Rotten banana baits,,,,,C. Gimond,C. Gimond,2015-10-31,Forest,,False,,True,True
Caenorhabditis briggsae,,NIC1529,NIC1529,15,20210803,NIC,-16.755873,49.996516,Forest,,Compost,"Compost, various greens and fruits",,,,,C. Gimond,C. Gimond,2015-10-31,Forest,D,False,,True,True
Caenorhabditis briggsae,,NIC153,NIC174,C16.1a,20210803,NIC,47.194262,7.530484,Agricultural_land,,Rotting_nut/pod/seed/fruit,"rotting_fruit, rotting apples (immature), single tree, same spot as C17-C18",,,,,C. Braendle,C. Braendle,2007-07-25,"Spitalhof-Buergerwald-Wiese,  Canton of Solothurn, Switzerland",,False,,False,True
Caenorhabditis briggsae,,NIC1530,NIC1528,13,20210803,NIC,-16.755873,49.996516,Forest,,Compost,"Compost, various greens and fruits",,,,,C. Gimond,C. Gimond,2015-10-31,Forest,,False,,False,True
Caenorhabditis briggsae,,NIC1533,NIC1533,8,20210803,NIC,-16.75706,49.993077,Forest,,Rotting_flower,Dried/rotten hibiscus flowers,,,,,C. Gimond,C. Gimond,2015-10-30,"Forest, road",,False,,True,True
Caenorhabditis briggsae,,NIC1535,NIC1535,5,20210803,NIC,-17.088793,49.827329,Rural_garden,,Rotting_flower,"Tulipier Gabon flowers, rotten",,,,,C. Gimond,C. Gimond,2015-10-28,Garden,,False,,True,True
Caenorhabditis briggsae,,NIC1537,NIC1528,2,20210803,NIC,-16.755873,49.996516,Forest,,Compost,"Compost, various greens and fruits",,,,,C. Gimond,C. Gimond,2015-10-31,Forest,,False,,False,True
Caenorhabditis briggsae,,NIC1539,NIC1539,1,20210803,NIC,25.06052,121.76957,Forest,,Rotting_nut/pod/seed/fruit,"Little figs, Ø 8 – 10 mm",,,,,C. Gosse,C. Braendle,2015-09-11,"[Pingxi District, New Taipei City] On Mt Wufen trail, after the shrine and before the 1st bridge (indication given from the mountain top towards the Shifen Coal Mine Museum) [on or on the side of a stone path]",,False,,True,True
Caenorhabditis briggsae,,NIC154,NIC174,C17a,20210803,NIC,47.194262,7.530484,Agricultural_land,,Rotting_nut/pod/seed/fruit,"rotting_fruit, rotting apples (immature), single tree,  same spot as C16, C18",,,,,C. Braendle,C. Braendle,2007-07-25,"Spitalhof-Buergerwald-Wiese, Canton of Solothurn, Switzerland",,False,,False,True
Caenorhabditis briggsae,,NIC1540,NIC1540,2a,20210803,NIC,25.05792,121.77076,Forest,,Rotting_nut/pod/seed/fruit,"Little figs, Ø 8 – 10 mm (same as ID1)",,,,,C. Gosse,C. Braendle,2015-09-11,"[Pingxi District, New Taipei City] On Mt Wufen trail, after the 1st bridge [on or on the side of a stone path]",,False,,True,True
Caenorhabditis briggsae,,NIC155,NIC174,F7e,20210803,NIC,46.99803,7.66853,Agricultural_land,,Rotting_nut/pod/seed/fruit,"apples (immature), single tree, old orchard",,,,,C. Braendle,C. Braendle,2007-07-28,"Farmhouse, Emmental, Canton of Bern, Switzerland",,False,,False,True
Caenorhabditis briggsae,,NIC1552,NIC1688,10b,20210803,NIC,25.02212,121.73275,Forest,,Rotting_nut/pod/seed/fruit,Grapefruit variety,,,,,C. Gosse,C. Braendle,2015-10-11,"[Pingxi District, New Taipei City] On the wrong trail, in front of a house [on the side of the “road”]",,False,,False,True
Caenorhabditis briggsae,,NIC156,NIC174,F8.2f,20210803,NIC,46.99803,7.66853,Agricultural_land,,Rotting_nut/pod/seed/fruit,"apples (immature), single tree, old orchard",,,,,C. Braendle,C. Braendle,2007-07-28,"Farmhouse, Emmental, Canton of Bern, Switzerland",,False,,False,True
Caenorhabditis briggsae,,NIC1562,NIC1562,15b,20210803,NIC,25.00481,121.73369,Forest,,Rotting_nut/pod/seed/fruit,"Little figs, Ø 8 – 10 mm (same as ID1)",,,,,C. Gosse,C. Braendle,2015-10-11,"[Pingxi District, New Taipei City] On the Pingxi to Dongshige trail, in the valley after the isolated farm [on a dirt path]",,False,,True,True
Caenorhabditis briggsae,,NIC157,NIC174,F13.1a,20210803,NIC,46.9996,7.7104,Agricultural_land,,Rotting_nut/pod/seed/fruit,"apples (immature), several trees, old orchard",,,,,C. Braendle,C. Braendle,2007-07-28,"Ramsei,  Canton of Bern, Switzerland",,False,,False,True
Caenorhabditis briggsae,,NIC158,NIC174,F16.1c,20210803,NIC,47.24712,7.592604,Agricultural_land,,Rotting_nut/pod/seed/fruit,"apples (immature), 4 trees",,,,,C. Braendle,C. Braendle,2007-07-28,"Hubersdorf-Attiswil, Canton of Solothurn, Switzerland",,False,,False,True
Caenorhabditis briggsae,,NIC1589,NIC1589,41a,20210803,NIC,24.68622,121.13734,Forest,,Rotting_nut/pod/seed/fruit,Little figs (8-10mm diameter),,,,,C. Gosse,C. Braendle,2016-07-17,"[Hengshan Township, Hsinchu County] Down from the museum [on or on the side of a stone path]",,False,,True,True
Caenorhabditis briggsae,,NIC1590,NIC1590,41b,20210803,NIC,24.68622,121.13734,Forest,,Rotting_nut/pod/seed/fruit,Little figs (8-10mm diameter),,,,,C. Gosse,C. Braendle,2016-07-17,"[Hengshan Township, Hsinchu County] Down from the museum [on or on the side of a stone path]",,False,,True,True
Caenorhabditis briggsae,,NIC1591,NIC1591,41c,20210803,NIC,24.68622,121.13734,Forest,,Rotting_nut/pod/seed/fruit,Little figs (8-10mm diameter),,,,,C. Gosse,C. Braendle,2016-07-17,"[Hengshan Township, Hsinchu County] Down from the museum [on or on the side of a stone path]",,False,,True,True
Caenorhabditis briggsae,,NIC1593,NIC1593,41e,20210803,NIC,24.68622,121.13734,Forest,,Rotting_nut/pod/seed/fruit,Little figs (8-10mm diameter),,,,,C. Gosse,C. Braendle,2016-07-17,"[Hengshan Township, Hsinchu County] Down from the museum [on or on the side of a stone path]",,False,,True,True
Caenorhabditis briggsae,ITS2,NIC1595,NIC1595,42a,20210803,NIC,24.6871,121.13633,Forest,"Hengshan Township, Hsinchu County, Taiwan",Rotting_nut/pod/seed/fruit,Little figs (8-10mm diameter),,,,,C. Gosse,C. Braendle,2016-07-17,,,False,,True,True
Caenorhabditis briggsae,,NIC1598,NIC1598,42d,20210803,NIC,24.6871,121.13633,Forest,,Rotting_nut/pod/seed/fruit,Little figs (8-10mm diameter),,,,,C. Gosse,C. Braendle,2016-07-17,"[Hengshan Township, Hsinchu County] After the first bridge [on or on the side of a dirt path]",,False,,True,True
Caenorhabditis briggsae,,NIC160,NIC174,F20c,20210803,NIC,47.226789,7.580717,Agricultural_land,,Rotting_nut/pod/seed/fruit,"apples (immature), single tree, row of 10 trees, cowshit",,,,,C. Braendle,C. Braendle,2007-07-28,"Attisholz, Canton of Solothurn, Switzerland",,False,,False,True
Caenorhabditis briggsae,,NIC1602,NIC1602,47c,20210803,NIC,24.68897,121.13965,Forest,,Rotting_nut/pod/seed/fruit,Little figs (8-10mm diameter),,,,,C. Gosse,C. Braendle,2016-07-17,"[Hengshan Township, Hsinchu County] On the 100 years steps, up towards the road [on or on the side of a stone path]",,False,,True,True
Caenorhabditis briggsae,,NIC1607,NIC1607,11b,20210803,NIC,22.0861,120.84222,Forest,,Rotting_nut/pod/seed/fruit,Small figs (10-15mm dia),,,,,C. Braendle,C. Braendle,2017-06-24,"[Manzhou Township, Pingtung County] Around the sign indicating 1 km Gorge in the NanrenShan Ecological Protection Area 南仁山生態保護區, a reserve part of the Kenting Natl Park 墾丁國家公園 [Side of a forest road]",,False,,True,True
Caenorhabditis briggsae,,NIC161,NIC174,F23d,20210803,NIC,47.226789,7.580717,Agricultural_land,,Rotting_nut/pod/seed/fruit,"apples (immature), single tree, row of 10 trees, cowshit",,,,,C. Braendle,C. Braendle,2007-07-28,"Attisholz, Canton of Solothurn, Switzerland",,False,,False,True
Caenorhabditis briggsae,,NIC1610,NIC174,1c2,20210803,NIC,47.137834,7.54798,Botanical_garden_or_zoo,,Rotting_nut/pod/seed/fruit,Rotting apples from compost heap,,,,,C. Braendle,C. Braendle,2016-09-08,"Parc Schloss Landshut, Utzenstorf",,False,,False,True
Caenorhabditis briggsae,,NIC1618,NIC174,6a,20210803,NIC,47.216443,7.506652,Agricultural_land,,Rotting_nut/pod/seed/fruit,"each sample from different tree, Rotting pears",,,,,C. Braendle,C. Braendle,2016-09-12,"Small orchard along road, farmland",,False,,False,True
Caenorhabditis briggsae,,NIC162,NIC174,F26d,20210803,NIC,47.198618,7.532045,Agricultural_land,,Rotting_nut/pod/seed/fruit,"apples (immature), single tree, old orchard",,,,,C. Braendle,C. Braendle,2007-07-28,"Hunnenweg, Solothurn,Canton of Solothurn, Switzerland",,False,,False,True
Caenorhabditis briggsae,,NIC1625,NIC1630,35b,20210803,NIC,25.02177,121.58537,Forest,,Rotting_nut/pod/seed/fruit,Small green fruit,,,,,C. Gosse,C. Braendle,2017-07-02,"Xinyi District, Taipei City]  After the intersection, down from the Jiuwu Mountain and towards the Thumb Mountain",,False,,False,True
Caenorhabditis briggsae,,NIC1626,NIC1630,35c,20210803,NIC,25.02177,121.58537,Forest,,Rotting_nut/pod/seed/fruit,Small green fruit,,,,,C. Gosse,C. Braendle,2017-07-02,"Xinyi District, Taipei City]  After the intersection, down from the Jiuwu Mountain and towards the Thumb Mountain",,False,,False,True
Caenorhabditis briggsae,,NIC1628,NIC1628,36b,20210803,NIC,25.02113,121.58315,Forest,,Rotting_nut/pod/seed/fruit,Small green fruit,,,,,C. Gosse,C. Braendle,2017-07-02,"Xinyi District, Taipei City] Towards Elephant Mountain, after the first side trail leaving on the left",,False,,True,True
Caenorhabditis briggsae,,NIC1629,BRC20390,38a,20210803,NIC,25.02782,121.57627,Forest,,Rotting_nut/pod/seed/fruit,Small green fruit,,,,,C. Gosse,C. Braendle,2017-07-02,"Xinyi District, Taipei City] Close to the cliff of sandstone",,False,,False,True
Caenorhabditis briggsae,,NIC163,NIC174,E2.2b,20210803,NIC,47.20191,7.44974,Agricultural_land,,Rotting_nut/pod/seed/fruit,"rotting apples (mature), single tree, 20m from E1",,,,,C. Braendle,C. Braendle,2007-07-27,"Selzach, Canton of Solothurn, Switzerland",,False,,False,True
Caenorhabditis briggsae,,NIC1630,NIC1630,38b,20210803,NIC,25.02782,121.57627,Forest,,Rotting_nut/pod/seed/fruit,Small green fruit,,,,,C. Gosse,C. Braendle,2017-07-02,"Xinyi District, Taipei City] Close to the cliff of sandstone",,False,,True,True
Caenorhabditis briggsae,,NIC1631,NIC1631,38c,20210803,NIC,25.02782,121.57627,Forest,,Rotting_nut/pod/seed/fruit,Small green fruit,,,,,C. Gosse,C. Braendle,2017-07-02,"Xinyi District, Taipei City] Close to the cliff of sandstone",,False,,True,True
Caenorhabditis briggsae,,NIC1632,NIC1632,52c,20210803,NIC,34.88358,135.81659,Forest,,Rotting_nut/pod/seed/fruit,"not bleached,Green fruit, 20mm diameter",,,,,C. Gosse,C. Braendle,2017-07-17,"[Uji-shi, Kyōto-fu] On the right side of the Uji river, between Uji and the Amagase dam",,False,,True,True
Caenorhabditis briggsae,,NIC1633,NIC1633,52d,20210803,NIC,34.88358,135.81659,Forest,,Rotting_nut/pod/seed/fruit,"not bleached,Green fruit, 20mm diameter",,,,,C. Gosse,C. Braendle,2017-07-17,"[Uji-shi, Kyōto-fu] On the right side of the Uji river, between Uji and the Amagase dam",,False,,True,True
Caenorhabditis briggsae,,NIC1634,NIC1635,52e,20210803,NIC,34.88358,135.81659,Forest,,Rotting_nut/pod/seed/fruit,"not bleached,Green fruit, 20mm diameter",,,,,C. Gosse,C. Braendle,2017-07-17,"[Uji-shi, Kyōto-fu] On the right side of the Uji river, between Uji and the Amagase dam",,False,,False,True
Caenorhabditis briggsae,,NIC1635,NIC1635,53,20210803,NIC,34.88328,135.81733,Forest,,Rotting_nut/pod/seed/fruit,"not bleached,Green fruit, 20mm diameter",,,,,C. Gosse,C. Braendle,2017-07-17,"[Uji-shi, Kyōto-fu] On the right side of the Uji river, between Uji and the Amagase dam",,False,,True,True
Caenorhabditis briggsae,,NIC164,NIC174,E12d,20210803,NIC,46.87721,6.94526,Agricultural_land,,Rotting_nut/pod/seed/fruit,"cherries, single tree",,,,,C. Braendle,C. Braendle,2007-07-27,"Chesard, Canton of Vaud, Switzerland",,False,,False,True
Caenorhabditis briggsae,ITS2,NIC1645,NIC1645,2a,20210803,NIC,25.06549,121.82703,Forest,"New Taipei City, Taiwan",Rotting_nut/pod/seed/fruit,"Small Figs (10-15mm diameter), material was thought to be rotting, but no data are known, [Ruifang District, New Taipei City] After Menghuan temple, on the trail going to Menghuan falls  [Idem n° 1]",,,,,C. Gosse,C. Braendle,2017-10-17,not bleached,,False,,True,True
Caenorhabditis briggsae,,NIC1660,NIC1660,6b,20210803,NIC,25.03808,121.74625,Forest,,Rotting_nut/pod/seed/fruit,Small Figs (10-15mm diameter),,,,,C. Gosse,C. Braendle,2017-10-17,"[Pingxi District, New Taipei City] On the side of a side road in Lingjiao [Idem n° 1]",D,False,,True,True
Caenorhabditis briggsae,,NIC1661,NIC1661,11b,20210803,NIC,23.66552,120.79794,Forest,,Rotting_flower,Datura flower,,,,,C. Gosse,C. Braendle,2017-10-17,"[Lugu Township, Nantou County]",,False,,True,True
Caenorhabditis briggsae,,NIC1662,NIC1662,12a,20210803,NIC,23.66543,120.79964,Forest,,Rotting_nut/pod/seed/fruit,Small Figs (10-15mm diameter),,,,,C. Gosse,C. Braendle,2017-10-17,"[Lugu Township, Nantou County] Switch back with view point on the giant tree road [In a ditch beside a forest road]",,False,,True,True
Caenorhabditis briggsae,,NIC1663,NIC1663,12b,20210803,NIC,23.66543,120.79964,Forest,,Rotting_nut/pod/seed/fruit,Small Figs (10-15mm diameter),,,,,C. Gosse,C. Braendle,2017-10-17,"[Lugu Township, Nantou County] Switch back with view point on the giant tree road [In a ditch beside a forest road]",,False,,True,True
Caenorhabditis briggsae,,NIC1664,NIC1664,13b,20210803,NIC,23.66109,120.7967,Forest,,Rotting_flower,Pink flower,,,,,C. Gosse,C. Braendle,2017-10-17,"[Lugu Township, Nantou County] After the giant tree [In a ditch beside a forest road]",,False,,True,True
Caenorhabditis briggsae,,NIC1665,NIC1665,14,20210803,NIC,23.66654,120.79295,Forest,,Rotting_nut/pod/seed/fruit,Small Figs (10-15mm diameter),,,,,C. Gosse,C. Braendle,2017-10-17,"[Lugu Township, Nantou County] At the bridge in front of the castle [Beside a forest road]",,False,,True,True
Caenorhabditis briggsae,,NIC1666,NIC1666,15,20210803,NIC,23.6694,120.78929,Forest,,Rotting_nut/pod/seed/fruit,Small Figs (10-15mm diameter),,,,,C. Gosse,C. Braendle,2017-10-17,"[Lugu Township, Nantou County] In front of the exit road of the youth center [Beside a forest road]",,False,,True,True
Caenorhabditis briggsae,ITS2,NIC1667,NIC1667,21a,20210803,NIC,25.10869,121.83743,Forest,"New Taipei City, Taiwan",Rotting_nut/pod/seed/fruit,Small Figs (10-15mm diameter),,,,,C. Gosse,C. Braendle,2017-10-17,,,False,,True,True
Caenorhabditis briggsae,glp-1 PCR,NIC2522,NIC2527,C8,20250626,NIC,39.476358,-0.386592,Botanical_garden_or_zoo,"Botanical garden, Valencia, Spain",Rotting_nut/pod/seed/fruit,"Fruits, rotting",,,,,C. Braendle,C. Braendle,2022-12-22,not bleached; GPS coordinates approximate,,False,,False,True
Caenorhabditis briggsae,glp-1 PCR,NIC2526,NIC2527,C18,20250626,NIC,39.476358,-0.386592,Botanical_garden_or_zoo,"Botanical garden, Valencia, Spain",Rotting_nut/pod/seed/fruit,"citrus fruits, rotting, small",,,,,C. Braendle,C. Braendle,2022-12-22,not bleached; GPS coordinates approximate,,False,,False,True
Caenorhabditis briggsae,glp-1 PCR,NIC2527,NIC2527,C19,20250626,NIC,39.476358,-0.386592,Botanical_garden_or_zoo,"Botanical garden, Valencia, Spain",Rotting_nut/pod/seed/fruit,"citrus fruits, rotting, small",,,,,C. Braendle,C. Braendle,2022-12-22,not bleached; GPS coordinates approximate,,False,,True,True
Caenorhabditis briggsae,,NIC253,NIC174,18.1a,20210803,NIC,43.5508,4.59,Agricultural_land,,Rotting_nut/pod/seed/fruit,"A few metres from NIC254, apples, Large orchard",,,,,C. Braendle,C. Braendle,2012-07-10,"Large orchard, Route du Clos de Couvert, Arles, A few metres from NIC254",,False,,False,True
Caenorhabditis briggsae,,NIC254,NIC174,20.1a,20210803,NIC,43.5508,4.59,Agricultural_land,,Rotting_nut/pod/seed/fruit,"A few metres from NIC253, apples, Large orchard",,,,,C. Braendle,C. Braendle,2012-07-10,"Large orchard, Route du Clos de Couvert, Arles",,False,,False,True
Caenorhabditis briggsae,,NIC28,NIC67,G2.7,20210803,NIC,4.08448,-52.67837,Forest,,Rotting_nut/pod/seed/fruit,"Strains NIC23 to NIC41 from same sample, Fig-like fruits",,,,,"C. Braendle, M.-A. Felix",C. Braendle,2009-11-24,Grand Plateau,,False,,False,True
Caenorhabditis briggsae,,NIC29,NIC67,G2.8,20210803,NIC,4.08448,-52.67837,Forest,,Rotting_nut/pod/seed/fruit,"Strains NIC23 to NIC41 from same sample, Fig-like fruits",,,,,"C. Braendle, M.-A. Felix",C. Braendle,2009-11-24,Grand Plateau,,False,,False,True
Caenorhabditis briggsae,,NIC292,NIC419,532,20210803,NIC,4.03715,-52.67086,Forest,,Rotting_flower,yellow tube flowers,,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-22,"Parare East - Nouragues, FG",,False,,False,True
Caenorhabditis briggsae,,NIC30,NIC67,G2.9,20210803,NIC,4.08448,-52.67837,Forest,,Rotting_nut/pod/seed/fruit,"Strains NIC23 to NIC41 from same sample, Fig-like fruits",,,,,"C. Braendle, M.-A. Felix",C. Braendle,2009-11-24,Grand Plateau,,False,,False,True
Caenorhabditis briggsae,,NIC301,NIC67,4963,20210803,NIC,4.03893,-52.67352,Forest,,Fungus,fungus,,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn",C. Braendle,2013-04-21,"Parare West - Nouragues, FG",,False,,False,True
Caenorhabditis briggsae,,NIC302,NIC419,530,20210803,NIC,4.03706,-52.67086,Forest,,Rotting_nut/pod/seed/fruit,pink fruit covers,,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn",C. Braendle,2013-04-22,"Parare East - Nouragues, FG",,False,,False,True
Caenorhabditis briggsae,,NIC303,NIC67,4961,20210803,NIC,4.03893,-52.67352,Forest,,Rotting_flower,pink flowers,,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn",C. Braendle,2013-04-21,"Parare West - Nouragues, FG",,False,,False,True
Caenorhabditis briggsae,,NIC309,NIC309,360a,20210803,NIC,5.53529,-53.56336,Forest,,Rotting_flower,large fleshy flowers,,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn",C. Braendle,2013-04-15,"Sentier sur Sables Blancs - Mana, French Guiana",,False,,True,True
Caenorhabditis briggsae,,NIC317,NIC67,279,20210803,NIC,5.11739,-52.73256,Forest,,Rotting_flower,Flowers,,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn",C. Braendle,2013-04-13,"Kalkuli trail, forest - T'leuyu reserve, Kourou, French Guiana",,False,,False,True
Caenorhabditis briggsae,,NIC32,NIC67,G2.11,20210803,NIC,4.08448,-52.67837,Forest,,Rotting_nut/pod/seed/fruit,"Strains NIC23 to NIC41 from same sample, Fig-like fruits",,,,,"C. Braendle, M.-A. Felix",C. Braendle,2009-11-24,Grand Plateau,,False,,False,True
Caenorhabditis briggsae,,NIC323,NIC67,272a,20210803,NIC,5.11538,-52.73217,Forest,,Rotting_nut/pod/seed/fruit,"Woody fruits, small",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-13,"Kalkuli trail, forest - T'leuyu reserve, Kourou, French Guiana",,False,,False,True
Caenorhabditis briggsae,,NIC325,NIC325,360b,20210803,NIC,5.53529,-53.56336,Forest,,Rotting_nut/pod/seed/fruit,fruits,,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-15,"Sentier sur Sables Blancs - Mana, French Guiana",,False,,True,True
Caenorhabditis briggsae,,NIC327,NIC327,377b1,20210803,NIC,5.72877,-53.88992,Forest,,Rotting_nut/pod/seed/fruit,"palm fruits, orange",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-15,Sentier de Kanawa - Awala - Yalimapo,,False,,True,True
Caenorhabditis briggsae,,NIC329,NIC329,383,20210803,NIC,5.72963,-53.89118,Forest,,Rotting_nut/pod/seed/fruit,"palm fruits, orange",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-15,"Sentier de Kanawa - Awala - Yalimapo, French Guiana",,False,,True,True
Caenorhabditis briggsae,,NIC330,NIC330,379c,20210803,NIC,5.72889,-53.8901,Forest,,Rotting_nut/pod/seed/fruit,"palm fruits, orange",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-15,"Sentier de Kanawa - Awala - Yalimapo, French Guiana",,False,,True,True
Caenorhabditis briggsae,,NIC331,NIC331,385a,20210803,NIC,5.73057,-53.89241,Forest,,Rotting_nut/pod/seed/fruit,palm fruits,,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-15,"Sentier de Kanawa - Awala - Yalimapo, French Guiana",,False,,True,True
Caenorhabditis briggsae,,NIC332,NIC332,382,20210803,NIC,5.72914,-53.89023,Forest,,Rotting_nut/pod/seed/fruit,"palm fruits, orange",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-15,"Sentier de Kanawa - Awala - Yalimapo, French Guiana",,False,,True,True
Caenorhabditis briggsae,,NIC333,NIC333,374,20210803,NIC,5.72705,-53.89122,Forest,,Rotting_nut/pod/seed/fruit,small black berries,,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-15,"Sentier de Kanawa - Awala - Yalimapo, French Guiana",,False,,True,True
Caenorhabditis briggsae,,NIC340,NIC392,333b,20210803,NIC,5.4074,-53.64501,Forest,,Rotting_flower,flower,,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2014-04-14,"Piste d'Angouleme - Angoulème, French Guiana",,False,,False,True
Caenorhabditis briggsae,,NIC341,NIC67,339,20210803,NIC,5.41346,-53.65433,Forest,,Rotting_nut/pod/seed/fruit,woody fruits,,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2014-04-14,"Piste d'Angouleme - Angoulème, French Guiana",,False,,False,True
Caenorhabditis briggsae,,NIC343,NIC343,340a,20210803,NIC,5.41134,-53.65517,Rural_garden,,Rotting_flower,Flowers,,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2014-04-14,"Garden Auberge d'Angouleme - Angoulème, French Guiana",,False,,True,True
Caenorhabditis briggsae,,NIC358,NIC67,443a,20210803,NIC,4.0883,-52.67557,Forest,,Rotting_nut/pod/seed/fruit,black fruit small,,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-19,"Grand Plateau - Nouragues, FG",,False,,False,True
Caenorhabditis briggsae,,NIC36,NIC67,G2.15,20210803,NIC,4.08448,-52.67837,Forest,,Rotting_nut/pod/seed/fruit,"Strains NIC23 to NIC41 from same sample, Fig-like fruits",,,,,"C. Braendle, M.-A. Felix",C. Braendle,2009-11-24,Grand Plateau,,False,,False,True
